route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
7517,3,4934300,the Richmond District,0,374761,86871
7517,3,4934301,the Richmond District,0,374762,86871
7517,3,4934302,the Richmond District,0,374759,86871
7517,3,4934303,the Richmond District,0,374760,86871
7517,3,4934304,the Richmond District,0,374761,86871
7517,3,4934305,the Richmond District,0,374762,86871
7517,3,4934306,the Richmond District,0,374759,86871
7517,3,4934307,the Richmond District,0,374760,86871
7517,3,4934308,the Richmond District,0,374763,86871
7517,3,4934310,the Richmond District,0,374761,86871
7517,3,4934311,the Richmond District,0,374762,86871
7517,3,4934312,the Richmond District,0,374765,86871
7517,3,4934313,the Richmond District,0,374759,86871
7517,3,4934314,the Richmond District,0,374766,86871
7517,3,4934315,the Richmond District,0,374760,86871
7517,3,4934316,the Richmond District,0,374767,86871
7517,3,4934317,the Richmond District,0,374763,86871
7517,3,4934318,the Richmond District,0,374764,86871
7517,3,4934319,the Richmond District,0,374761,86871
7517,3,4934320,the Richmond District,0,374768,86871
7517,3,4934321,the Richmond District,0,374762,86871
7517,3,4934322,the Richmond District,0,374765,86871
7517,3,4934323,the Richmond District,0,374769,86871
7517,3,4934324,the Richmond District,0,374759,86871
7517,3,4934325,the Richmond District,0,374766,86871
7517,3,4934326,the Richmond District,0,374770,86871
7517,3,4934327,the Richmond District,0,374760,86871
7517,3,4934328,the Richmond District,0,374767,86871
7517,3,4934329,the Richmond District,0,374763,86871
7517,2,4934112,the Richmond District,0,374750,86871
7517,2,4934111,the Richmond District,0,374746,86871
7517,2,4934110,the Richmond District,0,374751,86871
7517,2,4934109,the Richmond District,0,374758,86871
7517,2,4934108,the Richmond District,0,374755,86871
7517,2,4934107,the Richmond District,0,374752,86871
7517,2,4934106,the Richmond District,0,374747,86871
7517,2,4934105,the Richmond District,0,374753,86871
7517,2,4934104,the Richmond District,0,374748,86871
7517,2,4934103,the Richmond District,0,374757,86871
7517,2,4934102,the Richmond District,0,374756,86871
7517,2,4934101,the Richmond District,0,374749,86871
7517,2,4934100,the Richmond District,0,374754,86871
7517,2,4934099,the Richmond District,0,374750,86871
7517,2,4934098,the Richmond District,0,374746,86871
7517,2,4934097,the Richmond District,0,374751,86871
7517,2,4934096,the Richmond District,0,374758,86871
7517,2,4934095,the Richmond District,0,374755,86871
7517,2,4934094,the Richmond District,0,374752,86871
7517,2,4934093,the Richmond District,0,374747,86871
7517,2,4934092,the Richmond District,0,374753,86871
7517,2,4934091,the Richmond District,0,374748,86871
7517,2,4934090,the Richmond District,0,374756,86871
7517,2,4934089,the Richmond District,0,374749,86871
7517,2,4934088,the Richmond District,0,374754,86871
7517,3,4934355,the Richmond District,0,374763,86871
7517,3,4934356,the Richmond District,0,374771,86871
7517,3,4934357,the Richmond District,0,374764,86871
7517,3,4934358,the Richmond District,0,374761,86871
7517,3,4934359,the Richmond District,0,374768,86871
7517,3,4934360,the Richmond District,0,374762,86871
7517,3,4934361,the Richmond District,0,374765,86871
7517,3,4934362,the Richmond District,0,374769,86871
7517,3,4934363,the Richmond District,0,374759,86871
7517,3,4934364,the Richmond District,0,374766,86871
7517,3,4934365,the Richmond District,0,374770,86871
7517,3,4934366,the Richmond District,0,374760,86871
7517,3,4934367,the Richmond District,0,374767,86871
7517,3,4934368,the Richmond District,0,374763,86871
7517,3,4934369,the Richmond District,0,374771,86871
7517,3,4934370,the Richmond District,0,374764,86871
7517,3,4934371,the Richmond District,0,374761,86871
7517,3,4934372,the Richmond District,0,374768,86871
7517,3,4934373,the Richmond District,0,374762,86871
7517,3,4934375,the Richmond District,0,374769,86871
7517,3,4934376,the Richmond District,0,374759,86871
7517,3,4934377,the Richmond District,0,374766,86871
7517,3,4934378,the Richmond District,0,374770,86871
7517,3,4934379,the Richmond District,0,374760,86871
7517,3,4934380,the Richmond District,0,374767,86871
7517,3,4934382,the Richmond District,0,374771,86871
7517,3,4934383,the Richmond District,0,374764,86871
7517,3,4934385,the Richmond District,0,374768,86871
7517,3,4934386,the Richmond District,0,374762,86871
7517,3,4934388,the Richmond District,0,374759,86871
7517,3,4934390,the Richmond District,0,374770,86871
7517,3,4934391,the Richmond District,0,374760,86871
7517,3,4934392,the Richmond District,0,374767,86871
7517,3,4934394,the Richmond District,0,374764,86871
7517,3,4934395,the Richmond District,0,374768,86871
7517,3,4934397,the Richmond District,0,374759,86871
7517,3,4934398,the Richmond District,0,374770,86871
7517,3,4934399,the Richmond District,0,374760,86871
7517,3,4934400,the Richmond District,0,374767,86871
7517,1,5085841,California & Presidio,0,386166,86872
7517,1,5085840,California & Presidio,0,386155,86872
7517,1,5085839,California & Presidio,0,386171,86872
7517,1,5085838,California & Presidio,0,386156,86872
7517,1,5085837,California & Presidio,0,386154,86872
7517,1,5085836,California & Presidio,0,386164,86872
7517,1,5085717,California & Presidio,0,386163,86872
7517,1,5085715,California & Presidio,0,386162,86872
7517,1,5085714,California & Presidio,0,386168,86872
7517,1,5085881,California & Presidio,0,386158,86872
7517,1,5085878,California & Presidio,0,386160,86872
7517,1,5085875,California & Presidio,0,386159,86872
7517,1,5085872,California & Presidio,0,386157,86872
7517,1,5085869,California & Presidio,0,386170,86872
7517,1,5085768,California & Presidio,0,386152,86872
7517,1,5085858,California & Presidio,0,386175,86872
7517,1,5085747,California & Presidio,0,386174,86872
7517,1,5085760,California & Presidio,0,386167,86872
7517,1,5085759,California & Presidio,0,386152,86872
7517,1,5085743,California & Presidio,0,386173,86872
7517,1,5085742,California & Presidio,0,386155,86872
7517,1,5085741,California & Presidio,0,386175,86872
7517,1,5085740,California & Presidio,0,386170,86872
7517,1,5085739,California & Presidio,0,386174,86872
7517,1,5085738,California & Presidio,0,386164,86872
7517,2,4934141,the Richmond District,0,374749,86871
7517,2,4934140,the Richmond District,0,374754,86871
7517,2,4934139,the Richmond District,0,374746,86871
7517,2,4934154,the Richmond District,0,374751,86871
7517,2,4934153,the Richmond District,0,374758,86871
7517,2,4934152,the Richmond District,0,374752,86871
7517,2,4934151,the Richmond District,0,374747,86871
7517,2,4934150,the Richmond District,0,374753,86871
7517,2,4934149,the Richmond District,0,374748,86871
7517,2,4934148,the Richmond District,0,374757,86871
7517,2,4934138,the Richmond District,0,374756,86871
7517,2,4934137,the Richmond District,0,374749,86871
7517,2,4934136,the Richmond District,0,374754,86871
7517,2,4934135,the Richmond District,0,374750,86871
7517,2,4934134,the Richmond District,0,374746,86871
7517,2,4934133,the Richmond District,0,374751,86871
7517,2,4934132,the Richmond District,0,374758,86871
7517,2,4934131,the Richmond District,0,374755,86871
7517,2,4934130,the Richmond District,0,374752,86871
7517,2,4934129,the Richmond District,0,374747,86871
7517,2,4934128,the Richmond District,0,374753,86871
7517,2,4934087,the Richmond District,0,374748,86871
7517,2,4934086,the Richmond District,0,374757,86871
7517,2,4934085,the Richmond District,0,374756,86871
7517,2,4934127,the Richmond District,0,374749,86871
7517,2,4934126,the Richmond District,0,374754,86871
7517,2,4934125,the Richmond District,0,374750,86871
7517,2,4934124,the Richmond District,0,374746,86871
7517,2,4934123,the Richmond District,0,374751,86871
7517,2,4934122,the Richmond District,0,374758,86871
7517,2,4934121,the Richmond District,0,374755,86871
7517,2,4934120,the Richmond District,0,374752,86871
7517,2,4934119,the Richmond District,0,374747,86871
7517,2,4934118,the Richmond District,0,374753,86871
7517,2,4934117,the Richmond District,0,374748,86871
7517,2,4934116,the Richmond District,0,374757,86871
7517,2,4934115,the Richmond District,0,374756,86871
7517,2,4934114,the Richmond District,0,374749,86871
7517,2,4934113,the Richmond District,0,374754,86871
7517,1,5085832,the Richmond District,0,386172,86875
7517,1,5085831,the Richmond District,0,386167,86875
7517,1,5085830,the Richmond District,0,386169,86875
7517,1,5085829,the Richmond District,0,386173,86875
7517,1,5085828,the Richmond District,0,386166,86875
7517,1,5085827,the Richmond District,0,386155,86875
7517,1,5085849,the Richmond District,0,386165,86875
7517,1,5085861,the Richmond District,0,386171,86875
7517,1,5085825,the Richmond District,0,386156,86875
7517,1,5085824,the Richmond District,0,386154,86875
7517,1,5085823,the Richmond District,0,386164,86875
7517,1,5085822,the Richmond District,0,386163,86875
7517,1,5085821,the Richmond District,0,386162,86875
7517,1,5085820,the Richmond District,0,386168,86875
7517,1,5085819,the Richmond District,0,386158,86875
7517,1,5085818,the Richmond District,0,386178,86875
7517,1,5085817,the Richmond District,0,386160,86875
7517,1,5085816,the Richmond District,0,386177,86875
7517,1,5085815,the Richmond District,0,386176,86875
7517,1,5085814,the Richmond District,0,386159,86875
7517,1,5085813,the Richmond District,0,386153,86875
7517,1,5085716,the Richmond District,0,386157,86875
7517,1,5085860,the Richmond District,0,386165,86875
7517,1,5085713,the Richmond District,0,386170,86875
7517,1,5085882,the Richmond District,0,386151,86875
7517,2,4934084,the Richmond District,0,374750,86871
7517,2,4934083,the Richmond District,0,374746,86871
7517,2,4934082,the Richmond District,0,374751,86871
7517,2,4934081,the Richmond District,0,374755,86871
7517,2,4934080,the Richmond District,0,374752,86871
7517,2,4934144,the Richmond District,0,374753,86871
7517,2,4934064,the Richmond District,0,374748,86871
7517,2,4934065,the Richmond District,0,374749,86871
7517,2,4934066,the Richmond District,0,374750,86871
7517,2,4934067,the Richmond District,0,374746,86871
7517,2,4934068,the Richmond District,0,374751,86871
7517,2,4934069,the Richmond District,0,374752,86871
7517,2,4934070,the Richmond District,0,374753,86871
7517,2,4934071,the Richmond District,0,374749,86871
7517,2,4934072,the Richmond District,0,374750,86871
7517,2,4934073,the Richmond District,0,374746,86871
7517,2,4934074,the Richmond District,0,374751,86871
7517,2,4934075,the Richmond District,0,374753,86871
7517,2,4934076,the Richmond District,0,374749,86871
7517,2,4934077,the Richmond District,0,374746,86871
7517,3,4934387,California & Presidio,0,374766,86872
7517,3,4934309,California & Presidio,0,374764,86872
7517,2,4934079,California & Presidio,0,374754,86872
7517,2,4934078,California & Presidio,0,374752,86872
7517,1,5085859,California & Presidio,0,386158,86872
7517,1,5085856,California & Presidio,0,386178,86872
7517,1,5085855,California & Presidio,0,386160,86872
7517,1,5085854,California & Presidio,0,386177,86872
7517,1,5085853,California & Presidio,0,386176,86872
7517,1,5085852,California & Presidio,0,386159,86872
7517,1,5085851,California & Presidio,0,386153,86872
7517,1,5085850,California & Presidio,0,386157,86872
7517,1,5085848,California & Presidio,0,386170,86872
7517,1,5085847,California & Presidio,0,386151,86872
7517,1,5085846,California & Presidio,0,386161,86872
7517,1,5085845,California & Presidio,0,386172,86872
7517,1,5085844,California & Presidio,0,386167,86872
7517,1,5085843,California & Presidio,0,386169,86872
7517,1,5085842,California & Presidio,0,386173,86872
7517,1,5085791,the Richmond District,0,386172,86875
7517,1,5085790,the Richmond District,0,386160,86875
7517,1,5085789,the Richmond District,0,386167,86875
7517,1,5085788,the Richmond District,0,386169,86875
7517,1,5085787,the Richmond District,0,386159,86875
7517,1,5085786,the Richmond District,0,386173,86875
7517,1,5085785,the Richmond District,0,386166,86875
7517,1,5085784,the Richmond District,0,386157,86875
7517,1,5085783,the Richmond District,0,386155,86875
7517,1,5085782,the Richmond District,0,386171,86875
7517,1,5085781,the Richmond District,0,386170,86875
7517,1,5085780,the Richmond District,0,386156,86875
7517,1,5085779,the Richmond District,0,386154,86875
7517,1,5085778,the Richmond District,0,386164,86875
7517,1,5085777,the Richmond District,0,386153,86875
7517,1,5085776,the Richmond District,0,386163,86875
7517,1,5085775,the Richmond District,0,386162,86875
7517,1,5085774,the Richmond District,0,386168,86875
7517,1,5085773,the Richmond District,0,386151,86875
7517,1,5085772,the Richmond District,0,386158,86875
7517,1,5085887,the Richmond District,0,386161,86875
7517,1,5085886,the Richmond District,0,386172,86875
7517,1,5085771,the Richmond District,0,386160,86875
7517,1,5085770,the Richmond District,0,386167,86875
7517,1,5085769,the Richmond District,0,386169,86875
7517,1,5085737,California & Presidio,0,386163,86872
7517,1,5085736,California & Presidio,0,386162,86872
7517,1,5085735,California & Presidio,0,386168,86872
7517,1,5085734,California & Presidio,0,386173,86872
7517,1,5085672,California & Presidio,0,386155,86872
7517,1,5085708,the Richmond District,0,386168,86875
7517,1,5085707,the Richmond District,0,386151,86875
7517,1,5085706,the Richmond District,0,386169,86875
7517,1,5085705,the Richmond District,0,386165,86875
7517,1,5085704,the Richmond District,0,386168,86875
7517,1,5085703,the Richmond District,0,386151,86875
7517,1,5085702,the Richmond District,0,386169,86875
7517,1,5085701,the Richmond District,0,386165,86875
7517,1,5085700,the Richmond District,0,386163,86875
7517,1,5085699,the Richmond District,0,386168,86875
7517,1,5085698,the Richmond District,0,386151,86875
7517,1,5085697,the Richmond District,0,386167,86875
7517,1,5085696,the Richmond District,0,386169,86875
7517,1,5085695,the Richmond District,0,386165,86875
7517,1,5085694,the Richmond District,0,386154,86875
7517,1,5085693,the Richmond District,0,386163,86875
7517,1,5085692,the Richmond District,0,386168,86875
7517,1,5085691,the Richmond District,0,386151,86875
7517,1,5085885,the Richmond District,0,386172,86875
7517,1,5085690,the Richmond District,0,386167,86875
7517,1,5085884,the Richmond District,0,386169,86875
7517,1,5085689,the Richmond District,0,386166,86875
7517,1,5085688,the Richmond District,0,386155,86875
7517,1,5085687,the Richmond District,0,386165,86875
7517,1,5085883,the Richmond District,0,386171,86875
7517,1,5085686,the Richmond District,0,386156,86875
7517,1,5085685,the Richmond District,0,386154,86875
7517,1,5085684,the Richmond District,0,386164,86875
7517,1,5085683,the Richmond District,0,386163,86875
7517,1,5085682,the Richmond District,0,386162,86875
7517,1,5085857,the Richmond District,0,386168,86875
7517,1,5085835,the Richmond District,0,386170,86875
7517,1,5085834,the Richmond District,0,386151,86875
7517,1,5085833,the Richmond District,0,386161,86875
7517,3,4934410,the Richmond District,0,374769,86878
7517,3,4934389,the Richmond District,0,374766,86878
7517,3,4934393,the Richmond District,0,374771,86878
7517,3,4934396,the Richmond District,0,374762,86878
7517,3,4934401,the Richmond District,0,374764,86878
7517,3,4934404,the Richmond District,0,374770,86878
7517,3,4934406,the Richmond District,0,374767,86878
7517,3,4934407,the Richmond District,0,374768,86878
7517,3,4934408,the Richmond District,0,374759,86878
7517,3,4934409,the Richmond District,0,374760,86878
7517,2,4934169,the Richmond District,0,374757,86878
7517,2,4934168,the Richmond District,0,374758,86878
7517,2,4934167,the Richmond District,0,374747,86878
7517,2,4934166,the Richmond District,0,374756,86878
7517,2,4934165,the Richmond District,0,374754,86878
7517,2,4934164,the Richmond District,0,374755,86878
7517,2,4934163,the Richmond District,0,374748,86878
7517,2,4934162,the Richmond District,0,374752,86878
7517,2,4934161,the Richmond District,0,374750,86878
7517,2,4934160,the Richmond District,0,374751,86878
7517,2,4934159,the Richmond District,0,374753,86878
7517,2,4934158,the Richmond District,0,374749,86878
7517,2,4934157,the Richmond District,0,374746,86878
7517,1,5085733,the Richmond District,0,386167,86878
7517,1,5085732,the Richmond District,0,386172,86878
7517,1,5085880,the Richmond District,0,386161,86875
7517,1,5085879,the Richmond District,0,386172,86875
7517,1,5085877,the Richmond District,0,386167,86875
7517,1,5085876,the Richmond District,0,386169,86875
7517,1,5085874,the Richmond District,0,386173,86875
7517,1,5085873,the Richmond District,0,386166,86875
7517,1,5085871,the Richmond District,0,386155,86875
7517,1,5085870,the Richmond District,0,386171,86875
7517,1,5085868,the Richmond District,0,386156,86875
7517,1,5085867,the Richmond District,0,386154,86875
7517,1,5085866,the Richmond District,0,386164,86875
7517,1,5085865,the Richmond District,0,386153,86875
7517,1,5085864,the Richmond District,0,386163,86875
7517,1,5085863,the Richmond District,0,386162,86875
7517,1,5085862,the Richmond District,0,386168,86875
7517,1,5085712,the Richmond District,0,386151,86875
7517,1,5085711,the Richmond District,0,386158,86875
7517,1,5085710,the Richmond District,0,386161,86875
7517,1,5085812,the Richmond District,0,386172,86875
7517,1,5085811,the Richmond District,0,386160,86875
7517,1,5085810,the Richmond District,0,386167,86875
7517,1,5085809,the Richmond District,0,386169,86875
7517,1,5085808,the Richmond District,0,386159,86875
7517,1,5085807,the Richmond District,0,386173,86875
7517,1,5085806,the Richmond District,0,386166,86875
7517,1,5085805,the Richmond District,0,386157,86875
7517,1,5085804,the Richmond District,0,386155,86875
7517,1,5085803,the Richmond District,0,386171,86875
7517,1,5085802,the Richmond District,0,386170,86875
7517,1,5085801,the Richmond District,0,386156,86875
7517,1,5085800,the Richmond District,0,386154,86875
7517,1,5085799,the Richmond District,0,386164,86875
7517,1,5085798,the Richmond District,0,386153,86875
7517,1,5085797,the Richmond District,0,386163,86875
7517,1,5085796,the Richmond District,0,386162,86875
7517,1,5085795,the Richmond District,0,386168,86875
7517,1,5085794,the Richmond District,0,386151,86875
7517,1,5085793,the Richmond District,0,386158,86875
7517,1,5085792,the Richmond District,0,386161,86875
7517,1,5085986,California & Presidio Ave,1,386165,86880
7517,1,5085985,California & Presidio Ave,1,386163,86880
7517,1,5085984,California & Presidio Ave,1,386167,86880
7517,1,5085983,California & Presidio Ave,1,386154,86880
7517,1,5085982,California & Presidio Ave,1,386172,86880
7517,1,5085981,California & Presidio Ave,1,386166,86880
7517,1,5086105,California & Presidio Ave,1,386155,86880
7517,1,5085980,California & Presidio Ave,1,386171,86880
7517,1,5086103,California & Presidio Ave,1,386156,86880
7517,1,5085990,California & Presidio Ave,1,386164,86880
7517,1,5085994,California & Presidio Ave,1,386162,86880
7517,1,5085993,California & Presidio Ave,1,386170,86880
7517,1,5086104,California & Presidio Ave,1,386161,86880
7517,1,5086106,California & Presidio Ave,1,386173,86880
7517,3,4934415,Downtown,1,374759,86881
7517,3,4934416,Downtown,1,374760,86881
7517,3,4934417,Downtown,1,374761,86881
7517,3,4934418,Downtown,1,374762,86881
7517,3,4934419,Downtown,1,374759,86881
7517,3,4934420,Downtown,1,374760,86881
7517,3,4934421,Downtown,1,374761,86881
7517,3,4934422,Downtown,1,374762,86881
7517,3,4934423,Downtown,1,374759,86881
7517,3,4934424,Downtown,1,374760,86881
7517,3,4934425,Downtown,1,374761,86881
7517,1,5085767,the Richmond District,0,386159,86875
7517,1,5085766,the Richmond District,0,386173,86875
7517,1,5085765,the Richmond District,0,386166,86875
7517,1,5085675,the Richmond District,0,386155,86875
7517,1,5085674,the Richmond District,0,386157,86875
7517,1,5085764,the Richmond District,0,386171,86875
7517,1,5085748,the Richmond District,0,386170,86875
7517,1,5085763,the Richmond District,0,386156,86875
7517,1,5085762,the Richmond District,0,386154,86875
7517,1,5085826,the Richmond District,0,386164,86875
7517,1,5085761,the Richmond District,0,386153,86875
7517,1,5085746,the Richmond District,0,386163,86875
7517,1,5085745,the Richmond District,0,386162,86875
7517,1,5085744,the Richmond District,0,386168,86875
7517,1,5085758,the Richmond District,0,386151,86875
7517,1,5085757,the Richmond District,0,386158,86875
7517,1,5085756,the Richmond District,0,386161,86875
7517,1,5085755,the Richmond District,0,386172,86875
7517,1,5085754,the Richmond District,0,386160,86875
7517,1,5085753,the Richmond District,0,386169,86875
7517,1,5085752,the Richmond District,0,386159,86875
7517,1,5085751,the Richmond District,0,386166,86875
7517,1,5085750,the Richmond District,0,386157,86875
7517,1,5085749,the Richmond District,0,386171,86875
7517,1,5085673,the Richmond District,0,386156,86875
7517,1,5085671,the Richmond District,0,386154,86875
7517,1,5085670,the Richmond District,0,386153,86875
7517,1,5085669,the Richmond District,0,386152,86875
7517,1,5085668,the Richmond District,0,386151,86875
7517,1,5085709,the Richmond District,0,386158,86875
7517,1,5085681,the Richmond District,0,386161,86875
7517,1,5085680,the Richmond District,0,386160,86875
7517,1,5085679,the Richmond District,0,386159,86875
7517,1,5085678,the Richmond District,0,386157,86875
7517,1,5085677,the Richmond District,0,386155,86875
7517,1,5085676,the Richmond District,0,386158,86875
7517,3,4934374,the Richmond District,0,374765,86878
7517,3,4934381,the Richmond District,0,374763,86878
7517,3,4934384,the Richmond District,0,374761,86878
7517,3,4934471,Downtown,1,374770,86881
7517,3,4934472,Downtown,1,374760,86881
7517,3,4934473,Downtown,1,374767,86881
7517,3,4934474,Downtown,1,374763,86881
7517,3,4934475,Downtown,1,374771,86881
7517,3,4934476,Downtown,1,374764,86881
7517,3,4934477,Downtown,1,374761,86881
7517,3,4934478,Downtown,1,374768,86881
7517,3,4934479,Downtown,1,374762,86881
7517,3,4934481,Downtown,1,374765,86881
7517,3,4934482,Downtown,1,374769,86881
7517,3,4934483,Downtown,1,374759,86881
7517,3,4934484,Downtown,1,374766,86881
7517,3,4934485,Downtown,1,374770,86881
7517,3,4934486,Downtown,1,374760,86881
7517,3,4934487,Downtown,1,374767,86881
7517,3,4934488,Downtown,1,374763,86881
7517,3,4934489,Downtown,1,374771,86881
7517,3,4934490,Downtown,1,374764,86881
7517,3,4934491,Downtown,1,374761,86881
7517,3,4934492,Downtown,1,374768,86881
7517,3,4934494,Downtown,1,374762,86881
7517,3,4934495,Downtown,1,374765,86881
7517,3,4934496,Downtown,1,374769,86881
7517,3,4934497,Downtown,1,374759,86881
7517,1,5085731,the Richmond District,0,386169,86878
7517,1,5085729,the Richmond District,0,386166,86878
7517,1,5085730,the Richmond District,0,386171,86878
7517,1,5085728,the Richmond District,0,386156,86878
7517,1,5085727,the Richmond District,0,386154,86878
7517,1,5085726,the Richmond District,0,386153,86878
7517,1,5085725,the Richmond District,0,386152,86878
7517,1,5085724,the Richmond District,0,386151,86878
7517,1,5085723,the Richmond District,0,386161,86878
7517,1,5085722,the Richmond District,0,386160,86878
7517,1,5085721,the Richmond District,0,386159,86878
7517,1,5085720,the Richmond District,0,386157,86878
7517,1,5085719,the Richmond District,0,386155,86878
7517,1,5085718,the Richmond District,0,386158,86878
7517,3,4934412,California & Presidio Ave,1,374759,86880
7517,3,4934411,California & Presidio Ave,1,374760,86880
7517,3,4934413,California & Presidio Ave,1,374761,86880
7517,3,4934414,California & Presidio Ave,1,374762,86880
7517,3,4934429,California & Presidio Ave,1,374763,86880
7517,3,4934432,California & Presidio Ave,1,374765,86880
7517,3,4934436,California & Presidio Ave,1,374767,86880
7517,3,4934440,California & Presidio Ave,1,374768,86880
7517,3,4934443,California & Presidio Ave,1,374769,86880
7517,3,4934446,California & Presidio Ave,1,374770,86880
7517,3,4934450,California & Presidio Ave,1,374771,86880
7517,2,4934219,California & Presidio Ave,1,374749,86880
7517,2,4934218,California & Presidio Ave,1,374746,86880
7517,2,4934217,California & Presidio Ave,1,374747,86880
7517,2,4934216,California & Presidio Ave,1,374748,86880
7517,2,4934215,California & Presidio Ave,1,374758,86880
7517,2,4934214,California & Presidio Ave,1,374757,86880
7517,2,4934213,California & Presidio Ave,1,374751,86880
7517,2,4934212,California & Presidio Ave,1,374753,86880
7517,2,4934211,California & Presidio Ave,1,374756,86880
7517,2,4934210,California & Presidio Ave,1,374750,86880
7517,2,4934209,California & Presidio Ave,1,374755,86880
7517,1,5085989,California & Presidio Ave,1,386168,86880
7517,1,5085988,California & Presidio Ave,1,386151,86880
7517,1,5085987,California & Presidio Ave,1,386169,86880
7517,2,4934193,Downtown,1,374747,86881
7517,2,4934194,Downtown,1,374748,86881
7517,2,4934195,Downtown,1,374749,86881
7517,2,4934196,Downtown,1,374746,86881
7517,2,4934197,Downtown,1,374747,86881
7517,2,4934198,Downtown,1,374748,86881
7517,2,4934199,Downtown,1,374749,86881
7517,2,4934200,Downtown,1,374746,86881
7517,2,4934201,Downtown,1,374747,86881
7517,2,4934277,Downtown,1,374748,86881
7517,2,4934276,Downtown,1,374749,86881
7517,2,4934202,Downtown,1,374754,86881
7517,2,4934203,Downtown,1,374746,86881
7517,2,4934204,Downtown,1,374758,86881
7517,2,4934205,Downtown,1,374752,86881
7517,2,4934288,Downtown,1,374747,86881
7517,2,4934287,Downtown,1,374748,86881
7517,2,4934286,Downtown,1,374757,86881
7517,2,4934285,Downtown,1,374749,86881
7517,2,4934284,Downtown,1,374754,86881
7517,2,4934283,Downtown,1,374746,86881
7517,2,4934282,Downtown,1,374751,86881
7517,2,4934281,Downtown,1,374758,86881
7517,2,4934280,Downtown,1,374752,86881
7517,2,4934279,Downtown,1,374747,86881
7517,3,4934426,Downtown,1,374762,86881
7517,3,4934427,Downtown,1,374759,86881
7517,3,4934428,Downtown,1,374760,86881
7517,3,4934430,Downtown,1,374761,86881
7517,3,4934431,Downtown,1,374762,86881
7517,3,4934433,Downtown,1,374759,86881
7517,3,4934434,Downtown,1,374766,86881
7517,3,4934435,Downtown,1,374760,86881
7517,3,4934437,Downtown,1,374763,86881
7517,3,4934438,Downtown,1,374764,86881
7517,3,4934439,Downtown,1,374761,86881
7517,3,4934441,Downtown,1,374762,86881
7517,3,4934442,Downtown,1,374765,86881
7517,3,4934444,Downtown,1,374759,86881
7517,3,4934445,Downtown,1,374766,86881
7517,3,4934447,Downtown,1,374760,86881
7517,3,4934448,Downtown,1,374767,86881
7517,3,4934449,Downtown,1,374763,86881
7517,3,4934451,Downtown,1,374764,86881
7517,3,4934452,Downtown,1,374761,86881
